zaman,Tuketim Miktari(MWh),Toplam,Gunes,Ruzgar,Dogal Gaz,Linyit,Jeotermal,Barajli,Akarsu,Biyokutle,Temiz_Enerji,Fosil_Enerji,Yesil_Oran,Karbon_gCO2_kWh
2025-11-21 18:00:00,45104.33,45030.75,3.06,5950.01,10845.33,4734.54,1245.6,8722.25,1733.11,1025.01,5953.070000000001,15579.869999999999,13.220010770417995,190.29060142236136
2025-11-21 19:00:00,43739.27,43679.29,2.94,5949.38,10832.66,4725.5,1266.22,7354.68,1697.11,1012.99,5952.32,15558.16,13.627327733578088,195.90492427876
2025-11-21 20:00:00,42662.49,42611.98,2.94,5747.99,10853.06,4748.54,1272.97,6517.13,1579.6,1024.36,5750.929999999999,15601.599999999999,13.49604031542303,201.37247788063354
2025-11-21 21:00:00,41277.63,41225.69,3.41,5770.28,10535.35,4720.04,1280.24,5601.63,1527.51,1029.16,5773.69,15255.39,14.005077901667622,203.52514415162
2025-11-21 22:00:00,39790.32,39736.97,3.47,6042.7,8592.89,4742.47,1291.99,5966.17,1274.19,1034.62,6046.17,13335.36,15.215478180646386,184.57491852046093
2025-11-21 23:00:00,38005.4,37943.75,2.91,6543.25,6738.1,4771.78,1297.47,5720.36,1172.42,990.01,6546.16,11509.880000000001,17.2522747488058,166.8373315763466
2025-11-22,35990.44,35927.25,3.44,7239.83,5663.52,4780.25,1307.75,4133.38,1182.94,1025.24,7243.2699999999995,10443.77,20.160936336624705,159.88068944881672
2025-11-22 01:00:00,34059.23,33998.89,3.44,7679.88,4655.04,4810.71,1317.19,3002.43,1014.34,1011.01,7683.32,9465.75,22.598737782321717,153.1274256306603
2025-11-22 02:00:00,32812.14,32763.63,3.45,8016.65,4092.17,4736.87,1325.97,2189.05,937.69,1021.03,8020.099999999999,8829.04,24.478667351572458,148.21227074045217
2025-11-22 03:00:00,31930.37,31886.97,3.38,8262.21,3627.44,4735.34,1328.83,1495.88,901.31,1027.06,8265.589999999998,8362.78,25.921528448767628,144.24478086190067
2025-11-22 04:00:00,31545.21,31502.98,3.22,8057.58,3691.29,4739.35,1335.75,1310.07,815.14,1024.76,8060.8,8430.64,25.587420618620843,147.1877263674738
2025-11-22 05:00:00,31737.99,31683.79,2.81,7725.92,4102.26,4829.13,1335.78,1188.69,863.08,1022.39,7728.7300000000005,8931.39,24.393325419717783,155.04030609974373
2025-11-22 06:00:00,32251.38,32155.93,5.54,7672.56,4237.89,4821.06,1331.52,1486.94,984.75,1016.76,7678.1,9058.95,23.87771089189459,154.94568186956496
2025-11-22 07:00:00,33241.3,32836.34,99.99,7890.73,3846.9,4717.42,1331.15,2511.06,1091.93,1019.62,7990.719999999999,8564.32,24.33498983138803,143.45009218445176
2025-11-22 08:00:00,36426.79,34266.13,873.8,7813.28,3927.8,4731.79,1316.67,2997.48,1247.37,1013.58,8687.08,8659.59,25.351797824849204,138.99365058149257
2025-11-22 09:00:00,38632.33,33541.52,1806.24,7266.82,4125.15,4577.73,1307.59,2095.87,1054.42,996.47,9073.06,8702.88,27.050235051959483,142.7062339452714
2025-11-22 10:00:00,39924.62,32215.88,2213.07,7016.81,3693.46,4358.36,1291.0,1733.65,851.2,995.06,9229.880000000001,8051.82,28.650094301319722,137.46329449948286
2025-11-22 11:00:00,40064.23,30655.14,2316.76,6726.08,2849.84,4308.74,1269.52,1958.36,804.36,976.1,9042.84,7158.58,29.49860936860833,128.43585121451085
2025-11-22 12:00:00,38766.62,28763.69,2297.92,6940.1,2837.87,4275.38,1234.38,1871.73,588.47,994.38,9238.02,7113.25,32.1169502243975,136.0147985185489
2025-11-22 13:00:00,38984.25,29714.56,2283.57,6859.77,3143.51,4306.04,1207.68,2038.37,660.67,987.01,9143.34,7449.55,30.770571733184,137.88703248508475
2025-11-22 14:00:00,39210.54,31680.43,1845.06,6805.61,3717.72,4525.29,1186.46,2452.56,817.83,995.26,8650.67,8243.01,27.306037197096128,143.10587009077844
2025-11-22 15:00:00,39440.8,34531.92,1253.69,6437.36,5237.05,4579.07,1179.34,3887.77,776.0,1006.93,7691.049999999999,9816.119999999999,22.272291838971014,156.34421717645586
2025-11-22 16:00:00,39709.58,37939.96,485.21,5759.03,6901.34,4617.12,1180.96,6253.81,1193.57,1009.35,6244.24,11518.46,16.45821450523406,166.97837846956085
2025-11-22 17:00:00,41739.02,41490.63,26.33,5448.37,8749.42,4632.29,1202.72,8289.78,1621.87,1001.62,5474.7,13381.71,13.195027407392947,177.3880150771391
2025-11-22 18:00:00,42553.79,42490.71,2.72,5591.3,9370.31,4662.53,1219.82,8277.01,1773.84,1028.53,5594.02,14032.84,13.16527777483596,181.6411634449036
2025-11-22 19:00:00,41426.15,41371.21,2.67,5663.14,9254.08,4661.41,1234.49,7268.74,1691.97,1010.87,5665.81,13915.49,13.695055087825569,184.99626914465398
2025-11-22 20:00:00,40424.05,40375.2,3.04,5884.86,9181.6,4641.95,1242.89,6361.98,1429.38,1028.77,5887.9,13823.55,14.582961818145792,188.30748826012007
2025-11-22 21:00:00,39444.06,39396.09,3.13,6291.58,9025.39,4665.38,1255.4,5243.59,1371.33,1020.86,6294.71,13690.77,15.978006954497262,191.13377748908584
2025-11-22 22:00:00,37953.3,37900.3,3.14,6667.36,6840.58,4694.88,1261.79,5809.16,1150.29,990.92,6670.5,11535.46,17.60012453727279,167.39980950018864
2025-11-22 23:00:00,35735.39,35687.45,2.66,6804.38,5443.77,4642.26,1275.76,5103.77,1009.54,973.77,6807.04,10086.03,19.074044236839562,155.44166086397323
2025-11-23,34148.46,34096.25,3.11,6997.39,5661.79,4587.17,1286.59,3147.27,1078.31,986.46,7000.5,10248.96,20.53158338526964,165.32398724199874
2025-11-23 01:00:00,32453.85,32398.62,3.25,7023.84,4414.64,4553.85,1299.59,2615.29,1079.29,990.71,7027.09,8968.490000000002,21.689473193611335,152.24937049787928
2025-11-23 02:00:00,31104.82,31052.92,3.21,7011.55,3697.49,4587.77,1311.31,2180.21,1022.68,1007.04,7014.76,8285.26,22.5896952685931,146.74603869781006
2025-11-23 03:00:00,30104.54,30053.22,3.17,6832.13,3604.78,4554.33,1321.62,1710.23,935.84,984.52,6835.3,8159.110000000001,22.74398550305092,149.31879179668604
2025-11-23 04:00:00,29670.67,29621.14,2.7,6820.89,3929.93,4544.86,1329.62,1317.82,861.19,983.71,6823.59,8474.789999999999,23.03621670199054,157.358376483822
2025-11-23 05:00:00,29722.18,29669.4,2.75,6782.89,3835.74,4570.55,1331.46,1243.27,885.66,987.55,6785.64,8406.29,22.870836619547415,155.83259182861804
2025-11-23 06:00:00,29971.95,29885.89,6.53,6730.36,3811.1,4578.77,1333.69,1256.17,1020.86,993.25,6736.889999999999,8389.87,22.54204241533379,154.40157545918828
2025-11-23 07:00:00,29792.26,29298.21,101.52,6612.21,3518.73,4558.21,1335.29,1240.53,1096.32,983.95,6713.7300000000005,8076.9400000000005,22.915154202253312,151.62417772280287
2025-11-23 08:00:00,29832.9,27608.13,897.16,6907.86,2720.85,4303.44,1333.53,2314.74,983.7,966.6,7805.0199999999995,7024.289999999999,28.270730397169235,139.93557332568338
2025-11-23 09:00:00,31242.19,26019.07,1948.7,6807.94,2530.55,4198.22,1324.65,1977.16,645.51,955.27,8756.64,6728.77,33.65470018720884,142.23504145228864
2025-11-23 10:00:00,33011.55,25252.85,1932.24,6727.98,2492.32,3990.34,1307.11,1995.87,423.64,938.52,8660.22,6482.66,34.2940301787719,141.19051908992452
2025-11-23 11:00:00,33961.45,24587.56,1639.11,6879.39,2416.73,4005.76,1286.26,1650.97,304.45,967.04,8518.5,6422.49,34.645568734758555,143.66490615579585
2025-11-23 12:00:00,33787.58,23877.59,1459.36,6288.55,2455.34,4033.24,1260.94,1644.66,274.88,962.57,7747.91,6488.58,32.448458994396,149.45892780636572
2025-11-23 13:00:00,33832.69,24600.2,1537.39,6718.35,2535.07,3827.06,1237.96,1830.72,323.97,967.82,8255.74,6362.13,33.55964585653775,142.24158746676858
2025-11-23 14:00:00,34238.9,26932.4,1898.18,7381.37,2776.07,4127.5,1231.49,1833.18,398.22,944.48,9279.55,6903.57,34.45496873654037,140.98125306322495
2025-11-23 15:00:00,34385.5,29774.1,1657.09,8043.62,3560.4,4278.29,1234.04,2264.92,720.38,978.26,9700.71,7838.6900000000005,32.58103519501849,144.7996580921002
2025-11-23 16:00:00,35138.73,33440.33,469.15,7445.6,4614.99,4467.48,1235.9,4264.35,946.66,958.01,7914.75,9082.47,23.66827719702527,149.38125610602526
2025-11-23 17:00:00,37771.83,37545.7,18.01,6909.97,6952.54,4519.06,1239.55,6352.05,1219.66,960.27,6927.9800000000005,11471.6,18.452126342031182,168.04534207645617
2025-11-23 18:00:00,39469.49,39398.37,2.89,6437.23,7106.04,4521.68,1245.6,7641.41,1563.94,970.58,6440.12,11627.720000000001,16.34615848320628,162.3226037016252
2025-11-23 19:00:00,38725.95,38657.21,2.83,5829.28,7358.04,4523.01,1258.73,7144.26,1439.55,989.74,5832.11,11881.05,15.086732850094458,169.0390356676025
2025-11-23 20:00:00,37928.45,37852.58,2.9,5530.47,7374.99,4520.08,1271.37,6551.91,1297.31,994.1,5533.37,11895.07,14.618210964747977,172.83599955405944
2025-11-23 21:00:00,36889.07,36813.53,3.11,5416.09,7400.6,4530.3,1278.96,5702.07,1177.5,1000.28,5419.2,11930.900000000001,14.720674708456375,178.24954575124966
2025-11-23 22:00:00,35775.17,35701.08,3.41,5240.53,6664.74,4528.33,1287.99,5639.68,1031.81,987.37,5243.94,11193.07,14.688463206155106,172.43703831928892
2025-11-23 23:00:00,34050.25,33984.74,2.9,4781.95,5811.08,4560.95,1298.0,5224.72,1027.95,959.71,4784.849999999999,10372.029999999999,14.079407404617484,167.85817693470656
2025-11-24,32478.21,32417.75,3.23,4350.08,5514.73,4553.04,1305.69,4324.9,1045.03,998.03,4353.3099999999995,10067.77,13.428785156280124,170.80992666054863
2025-11-24 01:00:00,30875.05,30826.93,3.24,4127.34,5533.65,4459.14,1308.53,3109.02,989.65,1000.39,4130.58,9992.79,13.399258375712405,178.28679339785054
2025-11-24 02:00:00,29629.3,29585.03,3.21,3737.18,5527.84,4392.23,1315.54,2220.36,915.04,988.31,3740.39,9920.07,12.64284673701531,184.41889360936935
2025-11-24 03:00:00,29173.22,29143.67,3.19,3334.37,5662.52,4411.86,1316.27,2048.58,787.86,985.72,3337.56,10074.380000000001,11.452092341149896,190.12392742574977
2025-11-24 04:00:00,28910.73,28878.77,2.9,3159.42,5603.33,4388.73,1319.9,2152.34,687.43,977.53,3162.32,9992.06,10.950327870612218,190.30010627183913
2025-11-24 05:00:00,29396.04,29350.75,2.68,3230.16,6653.05,4390.44,1321.05,1584.19,657.23,974.01,3232.8399999999997,11043.49,11.014505591850291,206.94256535182234
2025-11-24 06:00:00,31042.6,30940.26,5.15,3061.69,9008.03,4407.65,1323.1,884.76,702.23,980.18,3066.84,13415.68,9.912133899327285,238.47970249765194
2025-11-24 07:00:00,34262.94,33864.85,84.67,2940.24,10822.21,4432.89,1332.03,1736.82,1006.94,978.55,3024.91,15255.099999999999,8.932300010187555,247.75851657396973
2025-11-24 08:00:00,39896.17,38199.38,723.83,2743.83,10956.79,4225.16,1339.38,5573.06,1096.38,974.06,3467.66,15181.95,9.077791314937572,218.59183316587863
2025-11-24 09:00:00,42566.33,38564.04,1292.25,2604.7,10810.76,4210.65,1328.05,5814.24,994.64,975.94,3896.95,15021.41,10.105139399295302,214.23521757575193
2025-11-24 10:00:00,42966.04,36844.01,1638.27,2440.96,10715.46,4208.39,1300.34,3894.79,822.02,981.93,4079.23,14923.849999999999,11.071623311360517,222.78024297572384
2025-11-24 11:00:00,43428.98,36082.17,1677.77,2578.17,9791.73,4186.13,1279.27,4030.35,742.07,960.53,4255.9400000000005,13977.86,11.79513316410848,213.0643195794488
2025-11-24 12:00:00,41763.24,34138.19,1748.14,2648.1,7974.64,4159.16,1274.77,3786.32,642.31,952.16,4396.24,12133.8,12.877777058479081,195.48751705934026
2025-11-24 13:00:00,42386.2,35350.5,1650.43,2458.95,9404.35,4165.14,1272.04,3833.84,698.18,964.31,4109.38,13569.490000000002,11.624672918346276,211.12062064185798
2025-11-24 14:00:00,43423.25,37709.79,1344.72,2228.58,11393.68,4179.56,1270.37,4725.94,802.72,972.83,3573.3,15573.240000000002,9.475788647987699,227.1368257420686
2025-11-24 15:00:00,43398.18,39749.86,915.46,2102.02,12620.54,4206.83,1274.66,6055.09,749.66,979.35,3017.48,16827.370000000003,7.5911713902891735,232.83235462967673
2025-11-24 16:00:00,44450.65,43056.78,283.29,1965.83,13809.13,4226.77,1279.83,8859.68,1046.22,965.06,2249.12,18035.9,5.223614027802357,230.387525495404
2025-11-24 17:00:00,46137.18,45923.43,24.65,1900.17,14144.71,4204.83,1297.54,11451.05,1252.21,975.44,1924.8200000000002,18349.54,4.191368109916877,219.7624828981633
2025-11-24 18:00:00,45729.55,45691.4,3.0,1721.12,14028.43,4167.61,1318.05,11328.82,1484.17,994.22,1724.12,18196.04,3.7734015591555514,219.03075852348582
2025-11-24 19:00:00,44317.12,44294.75,2.76,1676.13,14224.96,4182.72,1330.79,9824.9,1400.14,1009.37,1678.89,18407.68,3.790268598423064,228.56487506984462
2025-11-24 20:00:00,43184.21,43168.28,2.8,1522.75,14329.92,4214.19,1344.45,8789.52,1287.64,1009.23,1525.55,18544.11,3.5339605840214157,236.2674746364692
2025-11-24 21:00:00,42022.47,42003.07,3.08,1568.87,14031.17,4239.65,1357.05,8043.4,1046.84,1005.15,1571.9499999999998,18270.82,3.742464538901561,239.24325055287628
2025-11-24 22:00:00,40001.46,39981.39,3.3,1609.94,12601.88,4232.33,1365.96,7542.61,882.88,1012.73,1613.24,16834.21,4.034977273176345,231.57812922462173
2025-11-24 23:00:00,37951.28,37933.67,2.73,1646.4,11935.36,4236.22,1375.14,6172.99,841.7,988.51,1649.13,16171.580000000002,4.347404298081362,234.47161848563564
2025-11-25,36071.89,36051.62,2.71,1723.12,12347.64,4232.04,1380.81,3818.06,752.81,1013.47,1725.83,16579.68,4.787108041192046,252.9379817051217
2025-11-25 01:00:00,34346.23,34324.7,2.71,1922.69,11689.48,4232.17,1388.94,2540.71,740.83,999.76,1925.4,15921.65,5.6093716769556625,255.11970971341339
2025-11-25 02:00:00,33003.83,32983.25,2.75,1999.83,11210.91,4215.46,1389.84,1674.19,679.89,1012.57,2002.58,15426.369999999999,6.0715059916775935,257.2367337966998
2025-11-25 03:00:00,32315.09,32296.11,2.78,2092.6,10565.85,4205.74,1381.11,1628.63,569.71,1006.72,2095.38,14771.59,6.488025957305695,251.5589183960545
2025-11-25 04:00:00,32008.31,31992.34,2.78,2204.54,10434.05,4193.9,1378.73,1443.91,561.62,998.95,2207.32,14627.949999999999,6.899526574173693,251.47808819236104
2025-11-25 05:00:00,32217.14,32188.9,2.81,2388.77,10657.76,4208.27,1379.14,1266.08,518.14,993.15,2391.58,14866.03,7.429828294846981,254.01043527427157
2025-11-25 06:00:00,33619.3,33537.98,4.97,2505.55,11733.04,4199.92,1381.66,1389.59,554.58,984.83,2510.52,15932.960000000001,7.48560288961947,261.28967814996605
2025-11-25 07:00:00,36625.8,36250.46,48.07,2587.6,12475.35,4174.33,1380.79,3088.79,862.68,994.28,2635.67,16649.68,7.270721530154376,252.61262891560548
2025-11-25 08:00:00,41905.66,40381.73,312.59,2518.89,12905.54,4220.98,1376.74,6310.74,1055.45,996.55,2831.48,17126.52,7.011784784851962,233.26355755436927
2025-11-25 09:00:00,44078.47,40293.6,695.58,2577.24,11786.95,4213.59,1351.42,7005.33,1030.76,976.9,3272.8199999999997,16000.54,8.122431353862648,218.4043371652074
2025-11-25 10:00:00,43752.2,37724.58,1176.21,2786.57,11200.48,4185.36,1335.16,4601.76,805.54,983.48,3962.78,15385.84,10.50450396001758,224.3156053692314
2025-11-25 11:00:00,43828.86,36336.0,1411.16,2751.58,11165.64,4159.2,1321.88,3080.91,728.28,977.6,4162.74,15324.84,11.456241743725231,231.96449801849406
2025-11-25 12:00:00,41673.14,33422.03,1675.26,2624.09,9608.1,4144.24,1303.78,1960.68,675.33,989.96,4299.35,13752.34,12.863820659606853,226.31141794798222
2025-11-25 13:00:00,41531.63,34130.26,1925.45,2521.42,10124.88,4172.28,1292.57,2024.98,616.97,989.93,4446.87,14297.16,13.029112582207109,230.39490469747372
2025-11-25 14:00:00,42926.58,36604.64,1579.12,2442.89,11934.66,4175.52,1273.87,2671.72,690.83,989.51,4022.0099999999998,16110.18,10.987705383798337,242.06218118795869
2025-11-25 15:00:00,43557.89,39530.34,1227.19,2368.31,13789.85,4174.35,1266.5,4245.06,915.29,995.15,3595.5,17964.2,9.095545345676259,249.94244926808122
2025-11-25 16:00:00,44833.87,43283.74,430.51,2427.12,14387.76,4162.17,1261.43,7902.17,1158.76,985.92,2857.63,18549.93,6.602086603421979,235.71118161230987
2025-11-25 17:00:00,46611.96,46356.86,28.19,2896.3,14349.8,4179.87,1278.65,10543.06,1497.47,990.64,2924.4900000000002,18529.67,6.308645581258092,219.84488379929095
2025-11-25 18:00:00,46065.5,45995.84,2.82,3675.35,14351.77,4178.08,1306.29,9385.38,1501.08,992.25,3678.17,18529.85,7.9967449230191265,221.5725922170353
2025-11-25 19:00:00,44704.9,44643.36,2.66,4206.86,14416.59,4189.75,1321.0,7446.34,1352.6,1013.29,4209.5199999999995,18606.34,9.42921858928181,229.22752678113835
2025-11-25 20:00:00,43581.53,43519.63,2.63,4907.64,14123.14,4213.08,1334.52,6005.23,1207.37,1012.48,4910.27,18336.22,11.282885447325725,231.7326916612113
2025-11-25 21:00:00,42420.75,42360.16,2.69,5635.3,13368.32,4196.06,1343.23,5087.49,1015.75,1013.07,5637.99,17564.38,13.309652277045222,228.0541197200388
2025-11-25 22:00:00,40578.4,40517.25,2.81,5943.94,10890.99,4175.72,1331.28,5538.24,906.24,1021.53,5946.75,15066.71,14.677081983599576,204.52253052712115
2025-11-25 23:00:00,38500.82,38439.57,2.97,6175.23,9177.98,4216.65,1354.99,4910.08,861.42,1009.55,6178.2,13394.63,16.07250029071605,191.65267717614947
2025-11-26,35995.87,35936.1,2.99,6242.99,7671.86,4214.3,1353.86,3851.69,826.87,1034.3,6245.98,11886.16,17.380795356201702,181.91701381062498
2025-11-26 01:00:00,34289.76,34227.45,2.93,6278.59,7172.89,4176.3,1360.12,2670.72,767.93,1024.92,6281.52,11349.19,18.3522874184317,182.36983765953934
2025-11-26 02:00:00,33122.38,33063.22,2.82,6508.15,6444.48,4193.52,1368.17,2110.58,649.31,1026.41,6510.969999999999,10638.0,19.692486091796262,176.96098565112533
2025-11-26 03:00:00,32375.66,32314.4,2.77,6659.68,5997.18,4274.34,1371.47,1725.71,545.97,1022.76,6662.450000000001,10271.52,20.617588443542196,174.82410318619563
2025-11-26 04:00:00,32029.79,31968.5,2.78,6783.27,5705.07,4346.77,1373.19,1519.92,497.67,1016.93,6786.05,10051.84,21.227301875283484,172.93623410544754
2025-11-26 05:00:00,32315.87,32243.21,2.77,7013.95,5976.2,4362.61,1377.07,1298.4,499.17,1006.67,7016.72,10338.81,21.76185311574127,176.35792155929883
2025-11-26 06:00:00,33751.47,33641.24,4.99,7349.08,7167.74,4375.85,1374.0,1103.48,566.29,1020.15,7354.07,11543.59,21.86028220125061,188.72593578595797
2025-11-26 07:00:00,36745.75,36429.54,32.29,7620.8,8017.3,4464.57,1372.59,2346.38,872.88,1008.99,7653.09,12481.869999999999,21.007923789320426,188.44675227850803
2025-11-26 08:00:00,41693.82,40170.91,486.79,7752.6,8155.98,4517.46,1372.22,5037.52,1132.6,1008.47,8239.390000000001,12673.439999999999,20.51083731984165,173.51839925956367
2025-11-26 09:00:00,43678.02,39551.24,1245.62,7753.56,7616.92,4531.79,1361.1,4310.22,1055.23,987.73,8999.18,12148.71,22.753218356744316,168.94010149871409
2025-11-26 10:00:00,44181.21,37175.13,1673.41,7544.06,7130.29,4519.75,1316.15,2532.48,805.57,989.65,9217.470000000001,11650.04,24.794721632446212,172.3604463521715
2025-11-26 11:00:00,44166.21,35379.41,1986.69,7394.43,6194.82,4478.49,1282.51,1925.19,683.88,985.05,9381.12,10673.31,26.51576156866381,165.92477093315006
2025-11-26 12:00:00,41765.15,32425.29,2214.54,7308.4,4279.19,4489.49,1254.25,1516.19,565.06,981.17,9522.939999999999,8768.68,29.368866091868412,148.73495348846532
2025-11-26 13:00:00,42304.01,33372.58,2222.83,7163.61,4821.56,4522.42,1236.46,1742.43,565.73,983.46,9386.439999999999,9343.98,28.126204207166477,153.99435704401637
2025-11-26 14:00:00,43324.82,36000.11,1983.39,6928.87,6219.74,4588.98,1206.09,2914.76,628.55,988.46,8912.26,10808.72,24.756202133826815,165.13271765002938
2025-11-26 15:00:00,43727.57,39156.15,1506.48,6680.65,9020.58,4678.39,1215.3,3604.03,788.14,992.51,8187.129999999999,13698.970000000001,20.908924907070787,192.42018175944264
2025-11-26 16:00:00,44918.26,43235.92,494.78,6559.49,11893.87,4727.39,1209.74,5586.32,1013.43,986.25,7054.2699999999995,16621.260000000002,16.315762449370798,211.43745755843756
2025-11-26 17:00:00,47044.09,46803.39,26.65,6763.39,12577.53,4682.64,1211.88,8482.29,1353.7,998.7,6790.04,17260.170000000002,14.50758160893901,202.82918609100753
2025-11-26 18:00:00,46161.81,46080.8,2.94,6947.16,12807.26,4715.12,1232.48,7493.86,1256.42,1007.61,6950.099999999999,17522.38,15.08242044408951,209.13935955972988
2025-11-26 19:00:00,44880.68,44812.74,2.88,7134.76,12401.23,4618.16,1265.54,6461.37,1249.91,1021.35,7137.64,17019.39,15.92770270240115,208.88400262960934
2025-11-26 20:00:00,43812.34,43754.72,2.92,7142.17,11857.81,4574.77,1298.87,5887.9,1214.91,1024.25,7145.09,16432.58,16.329872525752652,206.55872097913095
2025-11-26 21:00:00,42516.77,42456.97,2.96,7217.11,11312.62,4532.15,1295.92,5333.44,1055.65,1034.59,7220.07,15844.77,17.005617687743612,205.25778217333928
2025-11-26 22:00:00,40764.76,40711.88,2.92,7076.19,9027.55,4555.98,1300.58,6180.79,839.8,1031.13,7079.11,13583.529999999999,17.388315155183204,183.50765182054965
2025-11-26 23:00:00,38701.97,38645.06,2.91,6905.14,7893.68,4597.01,1308.71,5432.2,759.59,1021.53,6908.05,12490.69,17.87563533346824,177.76863330009064
